,x,0
0,,"device_1,[3.406949, 6.885724, 0.62728083]device_1,[9.598354, 6.55293, 3.4715924]device_1,[4.8722005, 9.397242, -2.087744]device_1,[2.9616275, 6.7085533, -2.9400797],1686511345444"
0,,"device_1,[7.929596, 6.078878, -3.454833]device_1,[7.8625584, 5.7748146, -0.47405192],1686511345447"
0,,"device_1,[2.920926, 7.3071036, -0.33997664]device_1,[6.4068837, 6.83784, -0.4429273]device_1,[5.33907, 9.835381, -1.2856863]device_1,[4.793192, 8.607155, 3.7684734]device_1,[7.6470804, 7.4363904, 6.220136],1686511345715"
0,,"device_1,[4.2640734, 8.973468, 4.831499],1686511345729"
0,,"device_1,[5.7005944, 6.6056023, 5.6646814],1686511345997"
0,,"device_1,[4.8626237, 7.1083846, 4.0677485]device_1,[5.619191, 5.758055, 5.3845596]device_1,[4.120421, 7.7691846, 2.0231004]device_1,[7.275979, 7.0245876, 3.5170822],1686511346005"
0,,"device_1,[4.4556093, 7.6494746, 1.0821792],1686511346315"
0,,"device_1,[7.4124484, 5.60722, 4.486734]device_1,[6.3087215, 7.393295, 3.2393548]device_1,[7.3525934, 7.189788, 2.846706]device_1,[6.5122285, 9.471462, 3.1627405],1686511346321"
0,,"device_1,[7.3071036, 8.130709, -3.157952],1686511346330"
0,,"device_1,[5.4899044, 7.687782, -0.9983821],1686511346615"
0,,"device_1,[8.76996, 5.4659624, 1.3934253]device_1,[6.5002575, 6.6654577, 1.5897499]device_1,[2.932897, 6.8809357, 0.92895025]device_1,[8.231265, 8.477868, 0.90979666],1686511346622"
0,,"device_1,[4.915296, 8.037335, -1.0223241],1686511346774"
0,,"device_1,[6.543353, 7.513005, -2.3942018]device_1,[5.401319, 6.694188, -0.61291564],1686511346783"
0,,"device_1,[8.037335, 6.8450227, -2.0278888],1686511346824"
0,,"device_1,[6.0046577, 7.2185183, -2.030283],1686511346924"
0,,"device_1,[3.9815574, 8.480263, -1.2378023],1686511346932"
0,,"device_1,[4.2784386, 8.214506, -1.946486],1686511346991"
0,,"device_1,[5.619191, 8.892065, -2.0494366],1686511347042"
0,,"device_1,[4.0054994, 8.087613, -0.5315128],1686511347097"
0,,"device_1,[2.6479871, 8.719683, -3.643975],1686511347152"
0,,"device_1,[5.2624555, 7.5225816, -3.6774938],1686511347207"
0,,"device_1,[6.9958572, 8.221688, 13.845669],1686511347264"
0,,"device_1,[4.8219223, 8.200141, -0.045489833],1686511347318"
0,,"device_1,[3.2010477, 8.561666, -3.0142999],1686511347372"
0,,"device_1,[4.9775453, 8.42759, -1.6017209],1686511347451"
0,,"device_1,[4.1132383, 9.91439, -3.3303347],1686511347484"
0,,"device_1,[3.9432502, 10.237606, -2.0638018],1686511347538"
0,,"device_1,[-1.4197617, 7.5225816, -4.225766],1686511347596"
0,,"device_1,[6.0501475, 10.697293, 7.9631147],1686511347650"
0,,"device_1,[-0.9864111, 13.953407, -4.2664676],1686511347738"
0,,"device_1,[5.1379566, 9.77792, -3.8187518],1686511347758"
0,,"device_1,[0.7589619, 9.742006, -1.1755531],1686511347813"
0,,"device_1,[-1.5514427, 9.030929, -1.6112977],1686511347868"
0,,"device_1,[4.3047748, 11.317391, -1.9608512],1686511347922"
0,,"device_1,[2.7509377, 10.314221, -5.506664],1686511347977"
0,,"device_1,[1.4101849, 8.803479, -3.083732],1686511348032"
0,,"device_1,[-0.33518824, 8.1881695, -2.9903579],1686511348087"
0,,"device_1,[4.0916905, 8.987833, -2.147599],1686511348142"
0,,"device_1,[0.0047884034, 9.217676, -2.0111294],1686511348197"
