,x,0
0,,"device_1,[0.047884032, 4.247314, 7.8984714],1685413989201"
0,,"device_1,[-0.22266077, 4.5681367, 8.6574335],1685413989256"
0,,"device_1,[0.30645782, 4.1132383, 10.852917],1685413989331"
0,,"device_1,[-0.0047884034, 4.158728, 10.481815],1685413989367"
0,,"device_1,[-0.16280572, 4.355053, 9.969456],1685413989421"
0,,"device_1,[0.055066638, 4.4077253, 8.896853],1685413989475"
0,,"device_1,[-0.62488663, 4.6495395, 8.552089],1685413989561"
0,,"device_1,[0.92416185, 5.121197, 9.057265],1685413989585"
0,,"device_1,[0.4165911, 4.9703627, 9.289502],1685413989640"
0,,"device_1,[1.1420342, 6.220136, 8.250419],1685413989696"
0,,"device_1,[-0.94570965, 4.4603977, 8.14268],1685413989749"
0,,"device_1,[0.63206923, 7.539341, 4.673482],1685413989831"
0,,"device_1,[-1.0534488, 4.72376, 7.6494746],1685413989859"
0,,"device_1,[0.51235914, 5.0876784, 8.307879],1685413989931"
0,,"device_1,[1.7717092, 6.0716953, 8.3150625],1685413989970"
0,,"device_1,[2.054225, 5.3127337, 8.367735],1685413990031"
0,,"device_1,[-0.2777274, 5.9543796, 8.23366],1685413990080"
0,,"device_1,[0.39743748, 5.5497594, 8.295909],1685413990133"
0,,"device_1,[-0.17238252, 4.8745947, 7.7332716],1685413990187"
0,,"device_1,[-0.33758244, 5.2504845, 7.345411],1685413990242"
0,,"device_1,[-2.3295584, 2.8898015, 8.425196],1685413990299"
0,,"device_1,[0.36870706, 5.427655, 8.585608],1685413990380"
0,,"device_1,[-0.39504328, 5.48751, 7.9726915],1685413990429"
0,,"device_1,[0.10295067, 5.8203044, 6.2871737],1685413990461"
0,,"device_1,[0.9624691, 7.477092, 7.3190746],1685413990531"
0,,"device_1,[0.30406362, 6.9048777, 7.285556],1685413990571"
0,,"device_1,[-0.059855044, 6.0956373, 7.7691846],1685413990625"
0,,"device_1,[-0.23942018, 5.60722, 7.015011],1685413990681"
0,,"device_1,[-1.0151415, 4.5154643, 4.829105],1685413990734"
0,,"device_1,[-0.36152446, 3.7301662, 4.261679],1685413990790"
0,,"device_1,[0.1364695, 2.6144683, 8.655039],1685413990844"
0,,"device_1,[1.7525556, 1.3239936, 0.320823],1685413990900"
0,,"device_1,[-10.682928, -0.36391866, -3.6774938],1685413990956"
0,,"device_1,[11.980585, 17.149666, -33.928234],1685413991012"
0,,"device_1,[-14.72434, 0.035913024, 11.03727],1685413991066"
0,,"device_1,[3.6056678, -2.087744, 9.452309],1685413991120"
0,,"device_1,[-0.641646, 0.80445176, 5.8322754],1685413991200"
0,,"device_1,[21.775265, 8.702923, 51.449],1685413991228"
0,,"device_1,[-4.4556093, -1.5610195, 4.924873],1685413991284"
0,,"device_1,[5.619191, -2.9759927, 17.30529],1685413991338"
0,,"device_1,[1.1204864, 0.19632454, 11.353305],1685413991394"
